File,Line,InstancesCountPerLine,FeatureCountPerLine,Content,L3_L1_List,L3_L1_Tuple,CleanedL3_L1_List,CleanedL3_L1_Tuple,Count_CleanedL3_L1_Tuple,NormCount_CleanedL3_L1_Tuple,R1_R3_List,R1_R3_Tuple,CleanedR1_R3_List,CleanedR1_R3_Tuple,Count_CleanedR1_R3_Tuple,NormCount_CleanedR1_R3_Tuple,L3,Cleaned_L3,L3_Count,L3_Norm_Count,L2,Cleaned_L2,L2_Count,L2_Norm_Count,L1,Cleaned_L1,L1_Count,L1_Norm_Count,R1,Cleaned_R1,R1_Count,R1_Norm_Count,R2,Cleaned_R2,R2_Count,R2_Norm_Count,R3,Cleaned_R3,R3_Count,R3_Norm_Count
ATL_se0_ag1_f_01_1,610,2,2,"Yeah. Some of that stuff, you be like what? RD-NAME-3 be showing me some work. They got- they got-","['that', 'stuff,', 'you']","('that', 'stuff,', 'you')","['that', 'stuff', 'you']","('that', 'stuff', 'you')",1.0,0.07246093268814119,"['like', 'what?', 'RD-NAME-3']","('like', 'what?', 'RD-NAME-3')","['like', 'what', 'rd-name-3']","('like', 'what', 'rd-name-3')",1.0,0.07246093268814119,that,that,4.0,0.28984373075256475,"stuff,",stuff,2.0,0.14492186537628238,you,you,30.0,2.1738279806442358,like,like,114.0,8.260546326448097,what?,what,3.0,0.21738279806442357,RD-NAME-3,rdname3,1.0,0.07246093268814119
ATL_se0_ag1_f_01_1,610,2,2,"Yeah. Some of that stuff, you be like what? RD-NAME-3 be showing me some work. They got- they got-","['like', 'what?', 'RD-NAME-3']","('like', 'what?', 'RD-NAME-3')","['like', 'what', 'rd-name-3']","('like', 'what', 'rd-name-3')",1.0,0.07246093268814119,"['showing', 'me', 'some']","('showing', 'me', 'some')","['showing', 'me', 'some']","('showing', 'me', 'some')",1.0,0.07246093268814119,like,like,9.0,0.6521483941932708,what?,what,3.0,0.21738279806442357,RD-NAME-3,rdname3,1.0,0.07246093268814119,showing,showing,1.0,0.07246093268814119,me,me,5.0,0.36230466344070594,some,some,3.0,0.21738279806442357
ATL_se0_ag1_f_01_1,663,1,1,registers and stuff. so you gotta do it all in your head. So I just be like,"['So', 'I', 'just']","('So', 'I', 'just')","['so', 'i', 'just']","('so', 'i', 'just')",1.0,0.07246093268814119,"['like', nan, nan]","('like', nan, nan)",['like'],"('like',)",35.0,2.5361326440849417,So,so,4.0,0.28984373075256475,I,i,20.0,1.4492186537628238,just,just,23.0,1.6666014518272474,like,like,114.0,8.260546326448097,,,76.0,5.5070308842987306,,,152.0,11.014061768597461
ATL_se0_ag1_f_01_1,690,1,1,sometimes I just can't listen to all that. I just be liking the beat to a hip hop song.,"['that.', 'I', 'just']","('that.', 'I', 'just')","['that', 'i', 'just']","('that', 'i', 'just')",2.0,0.14492186537628238,"['liking', 'the', 'beat']","('liking', 'the', 'beat')","['liking', 'the', 'beat']","('liking', 'the', 'beat')",1.0,0.07246093268814119,that.,that,4.0,0.28984373075256475,I,i,20.0,1.4492186537628238,just,just,23.0,1.6666014518272474,liking,liking,1.0,0.07246093268814119,the,the,21.0,1.5216795864509651,beat,beat,1.0,0.07246093268814119
ATL_se0_ag1_f_01_1,693,1,1,I be listening to the beats.,"[nan, nan, 'I']","(nan, nan, 'I')",['i'],"('i',)",20.0,1.4492186537628238,"['listening', 'to', 'the']","('listening', 'to', 'the')","['listening', 'to', 'the']","('listening', 'to', 'the')",1.0,0.07246093268814119,,,160.0,11.59374923010259,,,86.0,6.231640211180142,I,i,82.0,5.941796480427578,listening,listening,3.0,0.21738279806442357,to,to,31.0,2.246288913332377,the,the,13.0,0.9419921249458354
ATL_se0_ag1_f_01_1,785,2,2,And then I be seeing these videos. These mama's be letting they little boys dance and stuff. Like this lady had her son dancing in a dress.,"['And', 'then', 'I']","('And', 'then', 'I')","['and', 'then', 'i']","('and', 'then', 'i')",2.0,0.14492186537628238,"['seeing', 'these', 'videos.']","('seeing', 'these', 'videos.')","['seeing', 'these', 'videos']","('seeing', 'these', 'videos')",1.0,0.07246093268814119,And,and,18.0,1.3042967883865415,then,then,4.0,0.28984373075256475,I,i,82.0,5.941796480427578,seeing,seeing,1.0,0.07246093268814119,these,these,1.0,0.07246093268814119,videos.,videos,1.0,0.07246093268814119
ATL_se0_ag1_f_01_1,785,2,2,And then I be seeing these videos. These mama's be letting they little boys dance and stuff. Like this lady had her son dancing in a dress.,"['videos.', 'These', ""mama's""]","('videos.', 'These', ""mama's"")","['videos', 'these', ""mama's""]","('videos', 'these', ""mama's"")",1.0,0.07246093268814119,"['letting', 'they', 'little']","('letting', 'they', 'little')","['letting', 'they', 'little']","('letting', 'they', 'little')",1.0,0.07246093268814119,videos.,videos,1.0,0.07246093268814119,These,these,1.0,0.07246093268814119,mama's,mama's,1.0,0.07246093268814119,letting,letting,1.0,0.07246093268814119,they,they,3.0,0.21738279806442357,little,little,1.0,0.07246093268814119
ATL_se0_ag1_f_01_1,961,2,2,I be trying to either get too deep into politics and stuff. I be listening to it-,"[nan, nan, 'I']","(nan, nan, 'I')",['i'],"('i',)",20.0,1.4492186537628238,"['trying', 'to', 'either']","('trying', 'to', 'either')","['trying', 'to', 'either']","('trying', 'to', 'either')",1.0,0.07246093268814119,,,160.0,11.59374923010259,,,86.0,6.231640211180142,I,i,82.0,5.941796480427578,trying,trying,11.0,0.7970702595695531,to,to,31.0,2.246288913332377,either,either,1.0,0.07246093268814119
ATL_se0_ag1_f_01_1,961,2,2,I be trying to either get too deep into politics and stuff. I be listening to it-,"['and', 'stuff.', 'I']","('and', 'stuff.', 'I')","['and', 'stuff', 'i']","('and', 'stuff', 'i')",1.0,0.07246093268814119,"['listening', 'to', 'it-']","('listening', 'to', 'it-')","['listening', 'to', 'it-']","('listening', 'to', 'it-')",1.0,0.07246093268814119,and,and,18.0,1.3042967883865415,stuff.,stuff,2.0,0.14492186537628238,I,i,82.0,5.941796480427578,listening,listening,3.0,0.21738279806442357,to,to,31.0,2.246288913332377,it-,it,4.0,0.28984373075256475
ATL_se0_ag1_f_01_1,1031,1,1,I don't be working out.,"[nan, 'I', ""don't""]","(nan, 'I', ""don't"")","['i', ""don't""]","('i', ""don't"")",3.0,0.21738279806442357,"['working', 'out.', nan]","('working', 'out.', nan)","['working', 'out']","('working', 'out')",1.0,0.07246093268814119,,,160.0,11.59374923010259,I,i,20.0,1.4492186537628238,don't,don't,14.0,1.0144530576339768,working,working,3.0,0.21738279806442357,out.,out,6.0,0.43476559612884713,,,152.0,11.014061768597461
